Term,Ont,N,DE,P.DE
detection of chemical stimulus involved in sensory perception,BP,477,209,1.9546563270727875e-223
sensory perception of smell,BP,454,205,3.652760207197463e-222
detection of chemical stimulus,BP,512,209,2.6498518506822736e-215
detection of stimulus involved in sensory perception,BP,531,210,7.345478545579301e-213
sensory perception of chemical stimulus,BP,526,209,2.9360633970431686e-212
detection of stimulus,BP,691,210,2.466578279943335e-184
G protein-coupled receptor activity,MF,866,212,4.257691429276973e-164
sensory perception,BP,977,216,2.429903848910918e-157
transmembrane signaling receptor activity,MF,1277,214,5.77888321854794e-129
nervous system process,BP,1437,218,2.2542609131274086e-122
G protein-coupled receptor signaling pathway,BP,1371,214,2.3706787544776995e-122
signaling receptor activity,MF,1484,214,4.371667742389532e-115
molecular transducer activity,MF,1538,214,7.623163363579818e-112
system process,BP,2216,223,6.946236278075195e-88
odorant binding,MF,102,62,7.304496292417801e-75
multicellular organismal process,BP,7751,345,3.6689031098650357e-50
response to chemical,BP,4797,247,7.330433664727238e-40
keratinization,BP,224,54,1.0564664147772419e-38
detection of chemical stimulus involved in sensory perception of smell,BP,427,230,3.2684161909771e-232
olfactory receptor activity,MF,427,230,3.2684161909771e-232
sensory perception of smell,BP,454,231,1.7913235251604315e-225
detection of chemical stimulus involved in sensory perception,BP,477,234,1.1214208183342058e-223
detection of chemical stimulus,BP,512,235,7.58467474359025e-216
sensory perception of chemical stimulus,BP,526,235,2.5139087975642566e-212
detection of stimulus involved in sensory perception,BP,531,235,4.221879345347774e-211
detection of stimulus,BP,691,236,5.012444240185373e-180
G protein-coupled receptor activity,MF,866,240,5.146543474999814e-159
sensory perception,BP,977,245,2.6542586550161327e-151
transmembrane signaling receptor activity,MF,1277,243,3.366837524796319e-120
G protein-coupled receptor signaling pathway,BP,1371,244,7.672099807179508e-114
nervous system process,BP,1437,249,1.0029154393492198e-113
signaling receptor activity,MF,1484,246,1.2388468946756953e-107
molecular transducer activity,MF,1538,248,8.015282589299406e-106
system process,BP,2216,263,1.4813925608762247e-81
odorant binding,MF,102,64,2.2111925394791664e-68
multicellular organismal process,BP,7751,441,5.704893072355871e-44
keratinization,BP,224,63,4.016280866216298e-40
keratinocyte differentiation,BP,305,69,3.4365879227307943e-37
detection of chemical stimulus involved in sensory perception of smell,BP,427,252,9.287788403800676e-253
olfactory receptor activity,MF,427,252,9.287788403800676e-253
sensory perception of smell,BP,454,254,1.9156419426724462e-246
detection of chemical stimulus involved in sensory perception,BP,477,256,4.462703173135694e-242
detection of chemical stimulus,BP,512,258,1.5609029162881962e-234
sensory perception of chemical stimulus,BP,526,258,1.5915600281256438e-230
detection of stimulus involved in sensory perception,BP,531,257,1.3331489658108853e-227
detection of stimulus,BP,691,261,1.5013677939929626e-196
G protein-coupled receptor activity,MF,866,264,5.3790532886956945e-171
sensory perception,BP,977,268,1.544941912427365e-160
transmembrane signaling receptor activity,MF,1277,269,1.8334165144621727e-129
G protein-coupled receptor signaling pathway,BP,1371,270,2.9131551481569846e-122
nervous system process,BP,1437,274,1.3189677780878417e-120
signaling receptor activity,MF,1484,272,3.941965870044244e-115
molecular transducer activity,MF,1538,272,3.927457905015585e-111
system process,BP,2216,291,3.779952585401742e-86
odorant binding,MF,102,68,2.9970455459630106e-71
keratinization,BP,224,73,2.9124280959771087e-47
multicellular organismal process,BP,7751,495,1.8685214724983872e-45
keratinocyte differentiation,BP,305,79,8.609244785771536e-43
detection of chemical stimulus involved in sensory perception of smell,BP,427,252,6.851238578397087e-270
olfactory receptor activity,MF,427,252,6.851238578397087e-270
sensory perception of smell,BP,454,254,1.0765124557221626e-263
detection of chemical stimulus involved in sensory perception,BP,477,257,3.6394479185797827e-261
detection of chemical stimulus,BP,512,259,1.1444924088240233e-253
sensory perception of chemical stimulus,BP,526,259,1.3216868255475571e-249
detection of stimulus involved in sensory perception,BP,531,258,1.434224645944966e-246
detection of stimulus,BP,691,262,2.448093227456107e-215
G protein-coupled receptor activity,MF,866,265,1.5871902546482039e-189
sensory perception,BP,977,265,3.0728589214158117e-174
transmembrane signaling receptor activity,MF,1277,269,3.0690162176482907e-146
G protein-coupled receptor signaling pathway,BP,1371,272,5.565328565330778e-141
signaling receptor activity,MF,1484,271,1.0088473257133058e-130
nervous system process,BP,1437,267,1.8839507491089765e-130
molecular transducer activity,MF,1538,271,1.2753962415394143e-126
system process,BP,2216,282,1.5855297389830767e-95
odorant binding,MF,102,67,1.8733897913904386e-73
keratinization,BP,224,74,1.6758940638311105e-52
multicellular organismal process,BP,7751,453,8.016726183010792e-49
keratinocyte differentiation,BP,305,79,4.6041688530437495e-047
nucleoplasm,CC,3512,716,1.9110390526393616e-104
intracellular membrane-bounded organelle,CC,11488,1516,3.664752551432193e-91
intracellular,CC,15073,1791,3.5139478820903894e-90
intracellular part,CC,15063,1790,5.440858993231506e-90
intracellular organelle,CC,13294,1655,4.5579172840717735e-87
nucleus,CC,7932,1171,3.8722664962696455e-85
nuclear part,CC,5023,844,4.217386113228946e-79
organelle,CC,14144,1700,3.388513448341377e-77
membrane-bounded organelle,CC,13019,1612,3.888683366486157e-77
nuclear lumen,CC,4594,788,1.5678209214278585e-76
nucleic acid binding,MF,4349,752,1.3205085090170519e-73
nucleobase-containing compound metabolic process,BP,6411,975,2.666006032836978e-70
heterocycle metabolic process,BP,6570,989,3.2729589511976336e-69
cellular aromatic compound metabolic process,BP,6615,990,7.912825738483486e-68
intracellular organelle part,CC,9811,1305,1.2566059635441124e-66
intracellular organelle lumen,CC,5740,890,9.462378730066812e-66
membrane-enclosed lumen,CC,5740,890,9.462378730066812e-66
organelle lumen,CC,5740,890,9.462378730066812e-66
cellular macromolecule metabolic process,BP,8352,1161,2.084741255443911e-65
cellular nitrogen compound metabolic process,BP,7161,1040,2.986867657347431e-65
nucleus,CC,7932,1126,2.6185045139372305e-115
DNA binding,MF,2518,527,3.225831623883211e-98
regulation of nucleobase-containing compound metabolic process,BP,4140,712,3.092543200301269e-95
nucleic acid binding,MF,4349,732,6.667673603936433e-94
nucleic acid metabolic process,BP,5735,875,9.351674174605517e-94
nucleoplasm,CC,3512,633,5.548268885922295e-91
nucleobase-containing compound metabolic process,BP,6411,926,3.987444933998422e-87
cellular aromatic compound metabolic process,BP,6615,939,2.3225291448984483e-84
heterocycle metabolic process,BP,6570,934,4.84820195116698e-84
cellular macromolecule biosynthetic process,BP,4961,773,4.7066978588051916e-83
regulation of RNA metabolic process,BP,3822,651,7.829637132245915e-83
macromolecule biosynthetic process,BP,5114,783,1.4403917152476289e-80
cellular macromolecule metabolic process,BP,8352,1085,1.7467553169754772e-79
nucleobase-containing compound biosynthetic process,BP,4278,693,2.3458116153651546e-79
organic cyclic compound metabolic process,BP,6839,947,7.320415129025165e-79
heterocycle biosynthetic process,BP,4341,697,3.783476230665761e-78
regulation of cellular macromolecule biosynthetic process,BP,3998,660,4.1798091821538474e-78
RNA biosynthetic process,BP,3733,630,1.0795392974547913e-77
aromatic compound biosynthetic process,BP,4351,697,1.1131618957422986e-77
nucleic acid-templated transcription,BP,3716,628,1.2192257421472588e-77
homophilic cell adhesion via plasma membrane adhesion molecules,BP,168,23,1.917307936009669e-27
cell-cell adhesion via plasma-membrane adhesion molecules,BP,273,23,1.745520560442341e-22
cell-cell adhesion,BP,839,27,1.4446566498241313e-15
cell adhesion,BP,1420,33,6.212546843292462e-15
biological adhesion,BP,1427,33,7.153901075421948e-15
intrinsic component of plasma membrane,CC,1713,35,3.390794428122737e-14
calcium ion binding,MF,705,23,2.0058883116443332e-13
integral component of plasma membrane,CC,1634,33,3.3046452748451e-13
plasma membrane part,CC,2985,38,3.358808031827933e-9
synapse organization,BP,408,12,5.746327634633441e-7
plasma membrane,CC,5637,50,6.700069689353285e-7
intrinsic component of membrane,CC,5495,49,8.254919812418771e-7
integral component of membrane,CC,5330,48,8.825536234735171e-7
cell periphery,CC,5756,50,1.31946895560501e-6
positive regulation of nervous system development,BP,541,13,1.8184055530218083e-6
regulation of dendrite development,BP,149,7,7.434084148186831e-6
regulation of nervous system development,BP,927,16,7.876634703318056e-6
regulation of neuron differentiation,BP,656,13,1.4574712869788778e-5
dendrite development,BP,233,8,1.6199218127324033e-5
cell projection morphogenesis,BP,666,13,1.709187667911907e-5
nucleoplasm,CC,3512,1234,3.3118258101506814e-158
intracellular part,CC,15063,3328,7.014384037965166e-151
intracellular,CC,15073,3329,1.1071296794998513e-150
intracellular organelle,CC,13294,3064,1.9580836701240977e-146
nucleus,CC,7932,2136,6.528086949232431e-144
intracellular membrane-bounded organelle,CC,11488,2768,7.847128939370502e-143
organelle,CC,14144,3156,1.0818305796464504e-129
membrane-bounded organelle,CC,13019,2976,5.371375236969771e-126
nucleic acid binding,MF,4349,1326,1.4124556240202684e-113
nuclear part,CC,5023,1462,8.606461123286512e-110
nuclear lumen,CC,4594,1369,1.9574037360350439e-109
cellular macromolecule metabolic process,BP,8352,2124,3.5637640949990445e-109
intracellular organelle part,CC,9811,2376,1.0533261309317154e-103
binding,MF,15267,3249,1.2925746796789233e-97
heterocyclic compound binding,MF,6241,1671,1.4913367437337135e-94
organelle part,CC,10112,2402,2.539214716522092e-94
protein binding,MF,11807,2692,4.579731221812523e-93
organic cyclic compound binding,MF,6328,1683,1.0174726022020734e-92
intracellular organelle lumen,CC,5740,1563,2.1829103245998384e-92
membrane-enclosed lumen,CC,5740,1563,2.1829103245998384e-92
intracellular part,CC,15063,794,2.0336865535775293e-37
intracellular,CC,15073,794,2.9921330101048954e-37
nucleoplasm,CC,3512,301,2.2756404313324614e-36
nucleus,CC,7932,511,6.987826617872851e-33
intracellular organelle,CC,13294,719,5.441320636170542e-30
nucleic acid metabolic process,BP,5735,397,7.424943824275664e-29
nucleic acid binding,MF,4349,327,8.665777554868412e-29
intracellular membrane-bounded organelle,CC,11488,647,2.092048398539606e-28
heterocyclic compound binding,MF,6241,412,9.819212566249792e-26
nucleobase-containing compound metabolic process,BP,6411,420,1.021726026537398e-25
heterocycle metabolic process,BP,6570,427,1.4597428731637605e-25
organic cyclic compound binding,MF,6328,415,2.2571303862565225e-25
cellular aromatic compound metabolic process,BP,6615,428,3.287138500586605e-25
organelle,CC,14144,737,3.547103053147399e-25
RNA metabolic process,BP,5206,360,3.720391017043464e-25
nucleoplasm part,CC,1126,128,1.152483920430604e-24
cellular metabolic process,BP,11301,628,1.8883346296857744e-24
cellular macromolecule metabolic process,BP,8352,504,2.5029163775721787e-24
regulation of nucleobase-containing compound metabolic process,BP,4140,303,3.464703955008942e-24
nuclear lumen,CC,4594,326,4.477948786154216e-24
detection of chemical stimulus involved in sensory perception of smell,BP,427,254,4.66340441405052e-248
olfactory receptor activity,MF,427,254,4.66340441405052e-248
sensory perception of smell,BP,454,258,7.55695429899325e-245
detection of chemical stimulus involved in sensory perception,BP,477,258,4.383133552646616e-237
detection of chemical stimulus,BP,512,260,2.1881876139434675e-229
sensory perception of chemical stimulus,BP,526,262,2.2781314572892482e-228
detection of stimulus involved in sensory perception,BP,531,260,6.072669475834997e-224
detection of stimulus,BP,691,262,9.830017913368363e-190
G protein-coupled receptor activity,MF,866,267,1.9338546787645556e-166
sensory perception,BP,977,275,3.542568586733012e-160
transmembrane signaling receptor activity,MF,1277,271,1.3910651869397276e-123
nervous system process,BP,1437,281,4.6290042001136963e-119
G protein-coupled receptor signaling pathway,BP,1371,273,2.7970471199216047e-117
signaling receptor activity,MF,1484,273,2.3277832530211482e-108
molecular transducer activity,MF,1538,273,2.087848798739845e-104
system process,BP,2216,293,5.543297623262092e-80
odorant binding,MF,102,68,2.427922643149611e-69
keratinization,BP,224,78,6.96176965397439e-51
keratinocyte differentiation,BP,305,83,1.2667707661588605e-44
multicellular organismal process,BP,7751,509,1.4803767815962792e-40
neuron part,CC,1729,265,1.2094088868347395e-31
nervous system development,BP,2375,328,1.0773819576063634e-30
synapse,CC,1171,193,9.51650935272619e-27
neurogenesis,BP,1623,241,1.3496082700746185e-26
cell periphery,CC,5756,612,7.718001238501787e-26
plasma membrane,CC,5637,601,1.5366213402571917e-25
generation of neurons,BP,1524,224,4.554800580478036e-24
cell projection organization,BP,1534,223,2.5415795285584997e-23
cell projection,CC,2178,287,2.6652718085177604e-23
neuron projection,CC,1312,199,5.32236806997654e-23
neuron differentiation,BP,1365,204,8.816621796069158e-23
neuron projection development,BP,978,162,1.0643946748971865e-22
membrane,CC,9495,891,1.2888411898720806e-22
plasma membrane bounded cell projection organization,BP,1497,217,1.593158792257507e-22
cytoplasm,CC,11625,1045,2.0968191150690866e-22
membrane part,CC,6939,693,2.688594082538169e-22
plasma membrane part,CC,2985,358,6.189282180266294e-22
plasma membrane bounded cell projection,CC,2103,275,8.801633917478297e-22
neuron development,BP,1110,174,1.1343831243170089e-21
synapse part,CC,938,155,1.2489305780446328e-21
homophilic cell adhesion via plasma membrane adhesion molecules,BP,168,26,6.895557304863893e-23
cell-cell adhesion via plasma-membrane adhesion molecules,BP,273,28,1.3158044716832753e-19
cell-cell adhesion,BP,839,42,3.454259925326181e-17
neuron part,CC,1729,60,7.852677919975463e-17
calcium ion binding,MF,705,37,7.668504513270686e-16
postsynapse,CC,613,31,5.763107572488991e-13
synapse part,CC,938,38,1.0366658394068966e-12
cell adhesion,BP,1420,47,2.078436143454715e-12
biological adhesion,BP,1427,47,2.47280421656761e-12
synapse,CC,1171,42,3.027023959750223e-12
asymmetric synapse,CC,328,22,7.57394815723234e-12
nervous system development,BP,2375,62,9.197576841626586e-12
synapse organization,BP,408,24,1.2938166675696231e-11
somatodendritic compartment,CC,843,34,2.1384963439418966e-11
regulation of neuron projection development,BP,499,26,2.5785418154639503e-11
neuron to neuron synapse,CC,350,22,2.6977067392122255e-11
postsynaptic density,CC,324,21,4.4109488120328146e-11
regulation of plasma membrane bounded cell projection organization,BP,672,29,1.5510690041632656e-10
postsynaptic specialization,CC,348,21,1.6578018964188538e-10
regulation of cell projection organization,BP,682,29,2.1916589606141998e-10
