Term,Ont,N,DE,P.DE
sensory perception of chemical stimulus,BP,526,262,2.2781314572892482e-228
detection of stimulus involved in sensory perception,BP,531,260,6.072669475834997e-224
detection of stimulus,BP,691,262,9.830017913368363e-190
sensory perception,BP,977,275,3.542568586733012e-160
nervous system process,BP,1437,281,4.6290042001136963e-119
G protein-coupled receptor signaling pathway,BP,1371,273,2.7970471199216047e-117
system process,BP,2216,293,5.543297623262092e-80
keratinization,BP,224,78,6.96176965397439e-51
keratinocyte differentiation,BP,305,83,1.2667707661588605e-44
multicellular organismal process,BP,7751,509,1.4803767815962792e-40
nervous system development,BP,2375,328,1.0773819576063634e-30
neurogenesis,BP,1623,241,1.3496082700746185e-26
generation of neurons,BP,1524,224,4.554800580478036e-24
cell projection organization,BP,1534,223,2.5415795285584997e-23
neuron differentiation,BP,1365,204,8.816621796069158e-23
neuron projection development,BP,978,162,1.0643946748971865e-22
plasma membrane bounded cell projection organization,BP,1497,217,1.593158792257507e-22
neuron development,BP,1110,174,1.1343831243170089e-21
homophilic cell adhesion via plasma membrane adhesion molecules,BP,168,26,6.895557304863893e-23
cell-cell adhesion via plasma-membrane adhesion molecules,BP,273,28,1.3158044716832753e-19
cell-cell adhesion,BP,839,42,3.454259925326181e-17
cell adhesion,BP,1420,47,2.078436143454715e-12
biological adhesion,BP,1427,47,2.47280421656761e-12
nervous system development,BP,2375,62,9.197576841626586e-12
synapse organization,BP,408,24,1.2938166675696231e-11
regulation of neuron projection development,BP,499,26,2.5785418154639503e-11
regulation of plasma membrane bounded cell projection organization,BP,672,29,1.5510690041632656e-10
regulation of cell projection organization,BP,682,29,2.1916589606141998e-10
cellular macromolecule metabolic process,BP,8352,1510,9.836568719507514e-46
regulation of cellular metabolic process,BP,6305,1176,1.3195090537965011e-37
cellular macromolecule biosynthetic process,BP,4961,967,9.301223104895799e-37
macromolecule biosynthetic process,BP,5114,989,2.5052482644459737e-36
regulation of RNA metabolic process,BP,3822,782,1.178084172094849e-35
regulation of nitrogen compound metabolic process,BP,6063,1126,1.793964227049635e-34
regulation of primary metabolic process,BP,6233,1151,2.393639387897206e-34
cellular nitrogen compound biosynthetic process,BP,5029,967,3.207280561281547e-34
"transcription, DNA-templated",BP,3668,751,4.386825212615178e-34
cellular macromolecule metabolic process,BP,8352,34,1.1364977107978955e-5
positive regulation of transcription by RNA polymerase II,BP,1204,12,1.2310545305078525e-5
nucleic acid metabolic process,BP,5735,453,2.487097429195346e-30
regulation of nucleobase-containing compound metabolic process,BP,4140,355,8.847396213180445e-29
nucleobase-containing compound metabolic process,BP,6411,485,1.7016573067494409e-28
heterocycle metabolic process,BP,6570,493,2.845566664077109e-28
cellular aromatic compound metabolic process,BP,6615,494,8.089966015110746e-28
organic cyclic compound metabolic process,BP,6839,502,1.5098480474215188e-26
regulation of RNA metabolic process,BP,3822,328,3.406136252660243e-26
cellular nitrogen compound metabolic process,BP,7161,518,3.6774169803112414e-26
cellular macromolecule biosynthetic process,BP,4961,395,6.314928171543179e-26
cellular macromolecule metabolic process,BP,8352,1016,3.0469227690112234e-27
cellular metabolic process,BP,11301,1281,2.3926601847255173e-24
detection of chemical stimulus involved in sensory perception of smell,BP,427,231,4.204286105147457e-255
detection of chemical stimulus involved in sensory perception,BP,477,236,1.3670836063382467e-248
sensory perception of smell,BP,454,231,1.3258141541891603e-246
detection of chemical stimulus,BP,512,236,5.2987268126110474e-239
detection of stimulus involved in sensory perception,BP,531,237,7.756134804503763e-236
sensory perception of chemical stimulus,BP,526,236,1.998203030396907e-235
detection of stimulus,BP,691,237,1.199757806157197e-202
sensory perception,BP,977,243,2.5807105481108153e-170
G protein-coupled receptor signaling pathway,BP,1371,241,4.65427598667118e-131
nervous system process,BP,1437,245,2.2605770331979906e-130
system process,BP,2216,250,4.407902587050307e-91
multicellular organismal process,BP,7751,396,4.463352319247775e-50
keratinization,BP,224,65,4.097860025906368e-47
keratinocyte differentiation,BP,305,68,4.309922067953947e-41
organelle organization,BP,3885,964,4.69397928385594e-75
cellular macromolecule metabolic process,BP,8352,1698,7.325878315624748e-73
cellular macromolecule metabolic process,BP,8352,645,7.259587755614656e-44
cellular metabolic process,BP,11301,777,1.3799915485092113e-38
organelle organization,BP,3885,370,1.0922359023516672e-37
negative regulation of T cell receptor signaling pathway,BP,20,1,0.0019514570310553703
negative regulation of antigen receptor-mediated signaling pathway,BP,28,1,0.0027315061768011795
regulation of B cell receptor signaling pathway,BP,29,1,0.002828990878054549
regulation of T cell receptor signaling pathway,BP,39,1,0.003803575822131866
regulation of antigen receptor-mediated signaling pathway,BP,65,1,0.006335266712405696
B cell receptor signaling pathway,BP,129,1,0.012553398354137713
regulation of cytokine-mediated signaling pathway,BP,177,1,0.017204189085193944
regulation of response to cytokine stimulus,BP,190,1,0.018461888966187612
T cell receptor signaling pathway,BP,202,1,0.019622127970334025
antigen receptor-mediated signaling pathway,BP,316,1,0.030610177134072214
protein maturation,BP,397,1,0.03837984457606025
negative regulation of immune system process,BP,463,1,0.044687570276039534
immune response-activating cell surface receptor signaling pathway,BP,473,1,0.04564147563639087
immune response-regulating cell surface receptor signaling pathway,BP,506,1,0.04878598264245326
establishment of protein localization to organelle,BP,549,1,0.052875584743818815
immune response-activating signal transduction,BP,641,1,0.06159584118895489
immune response-regulating signaling pathway,BP,675,1,0.06480833828261534
cellular nitrogen compound metabolic process,BP,7161,1487,1.0302903005438736e-105
nucleobase-containing compound metabolic process,BP,6411,1334,1.0220268760032026e-89
heterocycle metabolic process,BP,6570,1353,5.329534743211867e-88
cellular aromatic compound metabolic process,BP,6615,1354,5.87105674361863e-86
nucleic acid metabolic process,BP,5735,1216,4.633999638668792e-84
organic cyclic compound metabolic process,BP,6839,1376,4.6055293703915947e-82
detection of chemical stimulus involved in sensory perception of smell,BP,427,213,9.409494734524573e-219
sensory perception of smell,BP,454,214,6.869586707808828e-213
detection of chemical stimulus involved in sensory perception,BP,477,216,3.615616630281308e-210
detection of chemical stimulus,BP,512,217,2.6095812965906864e-203
sensory perception of chemical stimulus,BP,526,217,3.848776086602163e-200
detection of stimulus involved in sensory perception,BP,531,217,4.887548531154391e-199
detection of stimulus,BP,691,220,9.252294616531388e-174
sensory perception,BP,977,227,7.14378473093303e-146
nervous system process,BP,1437,235,2.0371434329517426e-115
G protein-coupled receptor signaling pathway,BP,1371,226,4.365566420796713e-111
system process,BP,2216,242,3.641973918845545e-80
multicellular organismal process,BP,7751,411,2.0428415833972265e-51
keratinization,BP,224,61,2.2218406440958142e-41
protein deubiquitination,BP,283,3,6.730612038401329e-4
protein modification by small protein removal,BP,299,3,7.895901783622522e-4
regulation of cyclin-dependent protein serine/threonine kinase activity,BP,102,2,0.0018471219275522218
regulation of cyclin-dependent protein kinase activity,BP,106,2,0.0019927267853388896
dTTP biosynthetic process,BP,4,1,0.002535841899820368
dTTP metabolic process,BP,4,1,0.002535841899820368
pyrimidine deoxyribonucleoside triphosphate biosynthetic process,BP,4,1,0.002535841899820368
deoxyribonucleoside triphosphate biosynthetic process,BP,6,1,0.0038015356779834697
energy derivation by oxidation of organic compounds,BP,285,4,1.4900092730413503e-4
detection of DNA damage stimulus involved in DNA damage checkpoint,BP,1,1,9.761811792269315e-4
detection of endogenous biotic stimulus,BP,1,1,9.761811792269315e-4
detection of stimulus involved in cell cycle checkpoint,BP,1,1,9.761811792269315e-4
immune complex formation,BP,1,1,9.761811792269315e-4
immune response in brain or nervous system,BP,1,1,9.761811792269315e-4
immunoglobulin biosynthetic process involved in immune response,BP,1,1,9.761811792269315e-4
positive regulation of arginase activity,BP,1,1,9.761811792269315e-4
regulation of arginase activity,BP,1,1,9.761811792269315e-4
succinyl-CoA pathway,BP,1,1,9.761811792269315e-4
generation of precursor metabolites and energy,BP,526,4,0.0015003510492532868
CD86 biosynthetic process,BP,2,1,0.0019514570310557033
DNA synthesis involved in UV-damage excision repair,BP,2,1,0.0019514570310557033
positive regulation of protein-glutamine gamma-glutamyltransferase activity,BP,2,1,0.0019514570310557033
regulation of protein-glutamine gamma-glutamyltransferase activity,BP,2,1,0.0019514570310557033
detection of chemical stimulus involved in sensory perception of smell,BP,427,34,2.2218558343745162e-24
sensory perception of smell,BP,454,34,1.6387435088860713e-23
detection of chemical stimulus involved in sensory perception,BP,477,34,8.107850785508979e-23
detection of chemical stimulus,BP,512,34,7.866516627355602e-22
sensory perception of chemical stimulus,BP,526,34,1.85872481552338e-21
detection of stimulus involved in sensory perception,BP,531,34,2.510965956816847e-21
detection of stimulus,BP,691,35,1.1213293916962579e-18
keratinization,BP,224,20,1.3677948306968135e-15
sensory perception,BP,977,36,7.533048506611236e-15
keratinocyte differentiation,BP,305,21,4.645429158916425e-14
epidermal cell differentiation,BP,358,21,1.0471653322400162e-12
skin development,BP,419,21,2.0670561641103903e-11
nervous system process,BP,1437,37,1.341582641131548e-10
epidermis development,BP,464,21,1.3675957952898745e-10
detection of chemical stimulus involved in sensory perception of smell,BP,427,263,7.975612603604484e-275
sensory perception of smell,BP,454,265,6.375752926409497e-268
detection of chemical stimulus involved in sensory perception,BP,477,267,3.898695032154511e-263
detection of chemical stimulus,BP,512,269,5.648929980496274e-255
sensory perception of chemical stimulus,BP,526,269,1.0726648795367322e-250
detection of stimulus involved in sensory perception,BP,531,268,1.277229387993128e-247
detection of stimulus,BP,691,270,1.127563004657463e-211
sensory perception,BP,977,280,2.539421448678547e-177
nervous system process,BP,1437,287,1.0027880232632931e-135
G protein-coupled receptor signaling pathway,BP,1371,281,1.402887110560329e-135
system process,BP,2216,301,2.486511522084183e-96
keratinization,BP,224,77,1.644557749345359e-52
multicellular organismal process,BP,7751,501,2.91231471058348e-52
keratinocyte differentiation,BP,305,83,1.649415094272549e-47
detection of chemical stimulus involved in sensory perception of smell,BP,427,238,3.2911245055953246e-239
sensory perception of smell,BP,454,239,4.893950737068905e-232
detection of chemical stimulus involved in sensory perception,BP,477,243,1.5951565197934034e-231
detection of chemical stimulus,BP,512,244,3.4778918024154086e-223
detection of stimulus involved in sensory perception,BP,531,245,1.0154907318490143e-219
sensory perception of chemical stimulus,BP,526,244,1.7696158962168022e-219
detection of stimulus,BP,691,249,6.931716636718597e-191
sensory perception,BP,977,255,3.8354503906367154e-156
G protein-coupled receptor signaling pathway,BP,1371,258,6.9987132645746626e-121
nervous system process,BP,1437,260,1.1843130861098065e-117
system process,BP,2216,267,2.167399742399616e-78
keratinization,BP,224,71,1.6874587425378214e-47
multicellular organismal process,BP,7751,455,1.7479710413902112e-41
detection of chemical stimulus involved in sensory perception of smell,BP,427,257,3.7188770923833365e-251
sensory perception of smell,BP,454,259,1.6535571557573025e-244
detection of chemical stimulus involved in sensory perception,BP,477,262,1.8101476265998226e-241
detection of chemical stimulus,BP,512,264,1.5653817594664653e-233
sensory perception of chemical stimulus,BP,526,264,2.1174015581734466e-229
detection of stimulus involved in sensory perception,BP,531,264,5.768837918635882e-228
detection of stimulus,BP,691,267,2.7124460025776144e-194
sensory perception,BP,977,276,2.687235553626568e-159
G protein-coupled receptor signaling pathway,BP,1371,279,7.569965858969149e-121
nervous system process,BP,1437,281,3.722972905220514e-117
system process,BP,2216,297,6.357479053820277e-81
keratinization,BP,224,78,2.190848690025702e-50
keratinocyte differentiation,BP,305,85,4.541120290095161e-46
multicellular organismal process,BP,7751,525,1.291663422834231e-44
detection of chemical stimulus involved in sensory perception of smell,BP,427,257,1.503242798181432e-263
sensory perception of smell,BP,454,259,5.6019179219950396e-257
detection of chemical stimulus involved in sensory perception,BP,477,262,4.380483369464424e-254
detection of chemical stimulus,BP,512,264,3.2708023890495333e-246
sensory perception of chemical stimulus,BP,526,264,4.679164587345137e-242
detection of stimulus involved in sensory perception,BP,531,263,4.781042232393767e-239
detection of stimulus,BP,691,266,1.7668370237727487e-205
sensory perception,BP,977,274,1.3828346572607604e-169
G protein-coupled receptor signaling pathway,BP,1371,279,5.96843327239919e-133
nervous system process,BP,1437,277,1.7730711103061123e-125
