chrom	start	end	id	tcga_analysis/reindex/TCGA-06-0675-11A-32R-A36H-07.bam	tcga_analysis/reindex/TCGA-06-0678-11A-32R-A36H-07.bam	tcga_analysis/reindex/TCGA-06-0680-11A-32R-A36H-07.bam	tcga_analysis/reindex/TCGA-06-0681-11A-41R-A36H-07.bam	tcga_analysis/reindex/TCGA-06-AABW-11A-31R-A36H-07.bam
chr8	98436669	98439290	KB-1517D11.4___9843666998439290	2161	1042	1891	1361	126
chr8	98935939	98941075	CHESS4031___9893593998941075	4	2	0	1	0
chr8	98944403	98952295	OSR2___9894440398952295	15	2	8	13	3
chr8	98955810	98967876	LOC107986872___9895581098967876	32	31	51	50	30
chr8	98995999	99013210	LOC105375666___9899599999013210	499	420	686	582	771
chr8	99007014	99877586	VPS13B___9900701499877586	5547	4466	6815	5008	4372
chr8	99091738	99094060	CTD-2340D6.2___9909173899094060	15	7	14	7	7
chr8	99796615	99799187	RP11-402L5.1___9979661599799187	9	5	8	8	15
chr8	99877995	99894014	COX6C___9987799599894014	12709	12455	15135	14760	7832
chr8	99952268	100106116	RGS22___99952268100106116	531	314	540	441	139
chr8	100133360	100150569	FBXO43___100133360100150569	5	11	46	16	20
chr8	100150611	100154002	POLR2K___100150611100154002	3948	3313	4283	4173	2964
chr8	100157869	100242456	SPAG1___100157869100242456	914	567	1080	774	367
chr8	100217172	100230691	LOC105375669___100217172100230691	141	103	181	124	55
chr8	100234182	100244932	LOC105375668___100234182100244932	483	292	576	440	248
chr8	100256978	100336218	RNF19A___100256978100336218	7945	5959	7777	5975	4481
chr8	100336223	100381911	CHESS4032___100336223100381911	41	20	55	46	17
chr8	100380085	100432686	LOC107986958___100380085100432686	62	23	77	45	10
chr8	100415880	100501148	LOC105375670___100415880100501148	73	20	73	51	16
chr8	100475673	100501893	LOC107986959___100475673100501893	23	5	15	10	6
chr8	100509752	100559786	ANKRD46___100509752100559786	9952	7796	10723	8948	5212
chr8	100571933	100663410	SNX31___100571933100663410	34	32	42	45	229
chr8	100618527	100620092	LOC105375671___100618527100620092	0	0	0	0	2
chr8	100663554	100669186	LOC105375672___100663554100669186	5	5	4	4	0
chr8	100684334	100722998	PABPC1___100684334100722998	17714	13785	16576	17547	15728
chr8	100723075	100745851	LOC105375673___100723075100745851	4	5	4	11	5
chr8	100912779	100954068	YWHAZ___100912779100954068	121964	105771	133024	115547	49322
chr8	101008964	101009843	LOC401471___101008964101009843	0	3	0	0	2
chr8	101052015	101076500	FLJ42969___101052015101076500	87	119	90	103	123
chr8	101081022	101081484	CHESS4033___101081022101081484	15	5	8	5	1
chr8	101120139	101127197	LOC105375674___101120139101127197	173	74	175	143	56
chr8	101128404	101139904	LOC105375675___101128404101139904	19	8	40	27	21
chr8	101144081	101148429	LOC105375676___101144081101148429	25	34	32	38	18
chr8	101164894	101206064	ZNF706___101164894101206064	14052	11911	15134	15321	13248
chr8	101208148	101208558	KB-1410C5.5___101208148101208558	70	93	65	95	36
chr8	101213759	101293613	LOC107984005___101213759101293613	117	48	91	95	28
chr8	101261051	101280848	LOC105375679___101261051101280848	49	23	37	30	14
chr8	101314130	101321362	CHESS4034___101314130101321362	29	7	24	33	4
chr8	101368893	101369595	NACAP1___101368893101369595	9	8	3	11	4
chr8	101387319	101393173	LOC105375680___101387319101393173	0	1	1	1	0
chr8	101393120	101408235	LOC107986897___101393120101408235	0	1	0	0	0
chr8	101460958	101492552	LOC107986961___101460958101492552	2	6	3	5	3
chr8	101491192	101492284	LOC107986962___101491192101492284	0	1	0	0	0
chr8	101492440	101678105	GRHL2___101492440101678105	269	210	246	314	41
chr8	101685101	102125630	NCALD___101685101102125630	27501	22280	31517	29013	5231
chr8	101911296	101914995	CHESS4035___101911296101914995	224	98	298	161	11
chr8	101946081	101957281	LOC107986963___101946081101957281	221	122	240	130	16
chr8	101984432	101994850	LOC104054148___101984432101994850	201	121	240	125	12
chr8	102204427	102239118	RRM2B___102204427102239118	5047	3664	5063	3814	3726
chr8	102239394	102256126	UBR5-AS1___102239394102256126	1970	1816	2377	2597	2415
chr8	102252273	102412719	UBR5___102252273102412719	9719	7747	11876	8434	7390
chr8	102412805	102468731	LOC105375683___102412805102468731	22	21	34	43	28
chr8	102528755	102529853	LOC107986898___102528755102529853	94	35	91	147	14
chr8	102541067	102551577	LOC105375684___102541067102551577	4	1	0	7	0
chr8	102551578	102561018	ODF1___102551578102561018	16	5	25	15	1
chr8	102644175	102658857	KLF10___102644175102658857	3277	8225	3443	3645	989
chr8	102654313	102731560	LOC101927245___102654313102731560	213	325	232	225	63
chr8	102669611	102680142	LOC105375686___102669611102680142	2	2	5	2	0
chr8	102680338	102685821	LOC105375685___102680338102685821	6	9	20	16	5
chr8	102754512	102795353	CHESS4036___102754512102795353	5	9	7	11	3
chr8	102805517	102813475	LOC401472___102805517102813475	74	61	77	64	19
chr8	102810302	102863067	LOC107986873___102810302102863067	27081	21254	29716	21072	13660
chr8	102815301	102864200	AZIN1___102815301102864200	28485	22366	31376	21891	14179
chr8	102864271	102977876	AZIN1-AS1___102864271102977876	537	406	682	538	504
chr8	102991594	103002755	CHESS4037___102991594103002755	358	243	411	376	443
chr8	103021020	103073078	ATP6V1C1___103021020103073078	33758	25378	39086	25234	8074
chr8	103121032	103132966	LINC01181___103121032103132966	7	13	14	11	10
chr8	103132963	103141475	BAALC-AS2___103132963103141475	838	938	1181	1355	411
chr8	103137088	103230305	BAALC___103137088103230305	33294	32530	38200	32521	16913
chr8	103155827	103208070	BAALC-AS1___103155827103208070	848	2568	625	603	875
chr8	103233188	103298777	LOC105369147___103233188103298777	1351	1092	1784	1251	438
chr8	103298433	103333278	FZD6___103298433103333278	715	780	977	802	326
chr8	103319418	103321397	CHESS4038___103319418103321397	34	22	54	21	7
chr8	103371515	103383005	CTHRC1___103371515103383005	254	220	263	183	103
chr8	103398635	103415335	SLC25A32___103398635103415335	2896	2596	2962	2822	2089
chr8	103414714	103460306	DCAF13___103414714103460306	1635	2101	1952	1884	2252
chr8	103464389	103468985	RP11-1C8.5___103464389103468985	41	48	47	30	17
chr8	103467511	103504763	LOC105375690___103467511103504763	920	718	1006	637	130
chr8	103498863	104254955	RIMS2___103498863104254955	10014	7901	11632	6906	1809
chr8	103958651	104006296	LOC105375689___103958651104006296	520	309	641	328	62
chr8	104073868	104078034	LOC107984007___104073868104078034	67	48	57	34	5
chr8	104078075	104111648	LOC105375688___104078075104111648	208	133	213	124	43
chr8	104223797	104231870	CHESS4039___104223797104231870	11	39	26	19	2
chr8	104306550	104323485	LOC107986899___104306550104323485	7	0	4	1	0
chr8	104327425	104330887	CHESS4040___104327425104330887	36	13	48	63	9
chr8	104339087	104363656	DCSTAMP___104339087104363656	172	740	242	204	92
chr8	104379327	104467075	DPYS___104379327104467075	317	187	265	215	36
chr8	104428129	104431295	LOC105375692___104428129104431295	12	10	4	14	2
chr8	104465755	104484288	LOC105375691___104465755104484288	532	507	575	583	182
chr8	104466136	104589258	LRP12___104466136104589258	4295	4525	4952	3706	1615
chr8	104695618	104703560	RP11-85M22.1___104695618104703560	28	19	42	16	6
chr8	104827383	104895717	LOC105375694___104827383104895717	9	6	3	10	0
chr8	104880777	104886052	LOC105375693___104880777104886052	0	0	1	4	0
chr8	105117396	105140264	LOC105375695___105117396105140264	0	1	2	0	0
chr8	105142860	105188799	LOC101927392___105142860105188799	2	3	6	0	2
chr8	105293927	105317859	CHESS4041___105293927105317859	27	24	53	25	14
chr8	105318438	105814691	ZFPM2___105318438105814691	2219	1784	2916	1971	922
chr8	105530423	105557931	LOC105375696___105530423105557931	18	14	29	11	7
chr8	105688510	105690784	CHESS4042___105688510105690784	21	6	10	2	6
chr8	105780410	106060503	ZFPM2-AS1___105780410106060503	1845	1444	2435	1722	790
chr8	105826570	105834038	RP11-152P17.3___105826570105834038	0	0	0	0	2
chr8	106145713	106155534	CHESS4043___106145713106155534	22	19	17	9	6
chr8	106270144	106758518	OXR1___106270144106758518	23320	19912	31101	19582	6500
chr8	106520374	106657750	LOC105375700___106520374106657750	322	266	165	275	67
chr8	106759483	106770244	ABRA___106759483106770244	46	46	39	32	4
chr8	106806407	106809074	LOC107986900___106806407106809074	0	0	0	0	0
chr8	106891964	106897884	CHESS4044___106891964106897884	3	0	0	2	0
chr8	107165865	107172545	LOC105375701___107165865107172545	6	4	8	7	12
chr8	107246265	107498055	ANGPT1___107246265107498055	509	214	568	303	552
chr8	107775406	107778781	LOC105375703___107775406107778781	1	0	0	0	0
chr8	107899277	108083685	RSPO2___107899277108083685	4334	2224	3651	3975	781
chr8	108102065	108102486	CHESS4045___108102065108102486	0	0	0	0	0
chr8	108201216	108248802	EIF3E___108201216108248802	7156	5120	7176	7435	6872
chr8	108265901	108443475	LOC105375704___108265901108443475	52	105	123	151	118
chr8	108443624	108500325	EMC2___108443624108500325	4169	4411	5256	4668	11338
chr8	108606850	108787615	TMEM74___108606850108787615	1235	1435	1298	1214	704
chr8	108756854	108771075	LOC102723368___108756854108771075	6	11	7	6	6
chr8	108893712	108949003	LOC101927413___108893712108949003	0	0	10	9	6
chr8	108963331	108970266	LOC107984017___108963331108970266	0	0	0	0	0
chr8	109085745	109119785	TRHR___109085745109119785	10	6	18	6	3
chr8	109240919	109334205	NUDCD1___109240919109334205	1628	1373	1701	1342	1042
chr8	109334323	109345960	ENY2___109334323109345960	4483	3823	4525	4224	3123
chr8	109362477	109536809	PKHD1L1___109362477109536809	13	39	35	34	24
chr8	109539700	109566072	EBAG9___109539700109566072	2409	1857	2700	2446	2204
chr8	109573214	109692176	SYBU___109573214109692176	18940	12848	18904	18254	3841
chr8	109644115	109648084	LOC100132813___109644115109648084	393	266	495	385	62
chr8	109963645	109975847	KCNV1___109963645109975847	7231	3167	6887	7353	949
chr8	110766863	110772759	KB-1299A7.2___110766863110772759	0	0	6	0	0
chr8	110899796	111040463	LINC01608___110899796111040463	231	1342	599	878	4201
chr8	111098961	111236203	LINC01609___111098961111236203	9	1	2	2	2
chr8	111174101	111192270	LOC107986965___111174101111192270	1	0	2	0	1
chr8	111178854	111179872	LOC105375705___111178854111179872	0	0	0	0	0
chr8	111183603	111186574	LOC107986964___111183603111186574	1	0	0	0	0
chr8	111376596	111706507	LOC105375706___111376596111706507	20	8	40	37	8
chr8	111741954	111758289	LOC105375707___111741954111758289	0	0	0	0	0
chr8	112222928	113437499	CSMD3___112222928113437499	4351	3633	5201	3567	815
chr8	113240328	113256189	LOC107986966___113240328113256189	8	33	5	24	2
chr8	113432118	113433272	LOC105375709___113432118113433272	18	24	23	13	5
chr8	114294583	114311356	LOC105375710___114294583114311356	0	0	0	0	0
chr8	114935035	114970579	LOC107986901___114935035114970579	1	0	0	0	2
chr8	115401079	115669633	TRPS1___115401079115669633	1931	1708	2435	1952	2430
chr8	115509602	115511325	AF178030.2___115509602115511325	4	11	12	7	4
chr8	115576608	115587053	CHESS4046___115576608115587053	20	38	27	18	27
chr8	115769823	115813441	LOC107986967___115769823115813441	0	0	2	3	1
chr8	115878674	115892957	LOC107986968___115878674115892957	0	2	0	0	0
chr8	115894088	115916448	LOC107986902___115894088115916448	2	0	0	4	0
chr8	115922928	115941643	LOC107986903___115922928115941643	2	0	0	1	0
chr8	115950511	116325059	LINC00536___115950511116325059	76	44	56	78	38
chr8	116289291	116299104	CHESS4047___116289291116299104	66	28	41	62	5
chr8	116429329	116451732	LOC102723447___116429329116451732	0	0	0	0	0
chr8	116440274	116443655	CHESS4048___116440274116443655	0	0	0	0	0
chr8	116454146	116474403	LOC105375711___116454146116474403	0	1	0	0	1
chr8	116604519	116615334	LOC105375712___116604519116615334	0	1	0	0	0
chr8	116644816	116766502	EIF3H___116644816116766502	8282	8350	8904	9093	7860
chr8	116652100	116654625	LOC105375713___116652100116654625	288	150	361	207	319
chr8	116677993	116680831	CHESS4049___116677993116680831	383	346	385	351	323
chr8	116755955	116757108	CHESS4050___116755955116757108	6	6	7	9	6
chr8	116766468	116790082	UTP23___116766468116790082	2390	1764	2640	2059	1965
chr8	116842389	116874866	RAD21___116842389116874866	18599	18131	21813	17290	21737
chr8	116874085	116877685	RAD21-AS1___116874085116877685	159	171	273	156	193
chr8	116937960	116944000	AARD___116937960116944000	131	100	160	108	76
chr8	116945012	116948719	LOC105375715___116945012116948719	18	14	11	10	4
chr8	116950273	117176714	SLC30A8___116950273117176714	208	81	198	174	22
chr8	117083114	117520636	LOC105375716___117083114117520636	197	76	194	160	32
chr8	117088113	117097059	LOC107986969___117088113117097059	16	2	10	0	0
chr8	117098152	117114549	LOC105375719___117098152117114549	10	4	10	4	2
chr8	117273754	117311089	LOC105375717___117273754117311089	6	0	0	6	0
chr8	117520546	117540337	MED30___117520546117540337	476	566	530	713	862
chr8	117556446	117714079	LOC105375721___117556446117714079	51	16	34	47	43
chr8	117736161	117740896	LOC107986970___117736161117740896	0	0	0	0	2
chr8	117764550	117778939	CHESS4051___117764550117778939	2	1	7	3	0
chr8	117795537	118111826	EXT1___117795537118111826	2059	1907	2515	3026	1360
chr8	117897196	117919696	CHESS4052___117897196117919696	7	6	45	10	3
chr8	118131828	118621995	SAMD12___118131828118621995	9283	4632	9460	6920	3696
chr8	118280796	118423563	LOC105375724___118280796118423563	196	139	165	216	305
chr8	118621001	118764285	SAMD12-AS1___118621001118764285	75	54	76	44	29
chr8	118833269	118862447	LOC105375723___118833269118862447	6	5	9	4	2
chr8	118923399	118952144	TNFRSF11B___118923399118952144	358	355	268	222	86
chr8	118952167	119108455	COLEC10___118952167119108455	65	60	90	47	27
chr8	119062942	119068782	LOC101927513___119062942119068782	2	6	11	1	0
chr8	119151981	119203723	LOC105375725___119151981119203723	8	14	13	13	6
chr8	119207937	119246436	MAL2___119207937119246436	13173	8081	13128	11207	2024
chr8	119214623	119295428	LOC105375726___119214623119295428	12978	7971	12952	11085	2014
chr8	119414688	119424542	NOV___119414688119424542	3335	1960	4603	3116	579
chr8	119557077	119673404	ENPP2___119557077119673404	5095	18793	8923	17941	155357
chr8	119672016	119688203	LOC105375727___119672016119688203	67	255	227	282	2985
chr8	119730312	119832858	TAF2___119730312119832858	2206	2535	2723	2127	2231
chr8	119832881	119855603	LOC105375728___119832881119855603	279	205	228	324	320
chr8	119833941	119855930	DSCC1___119833941119855930	300	208	243	343	339
chr8	119873655	120056202	DEPTOR___119873655120056202	2280	2513	2351	3031	10477
chr8	119885348	119887843	CHESS4053___119885348119887843	37	62	26	38	155
chr8	120057437	120109490	LOC105375730___120057437120109490	206	183	162	246	1020
chr8	120124468	120373575	COL14A1___120124468120373575	426	206	406	402	224
chr8	120379084	120445407	MRPL13___120379084120445407	1324	1442	1528	1744	1252
chr8	120445398	120524159	MTBP___120445398120524159	308	279	543	342	336
chr8	120524627	120813273	SNTB1___120524627120813273	1122	1198	1763	1267	1137
chr8	120761253	120776832	LOC101927543___120761253120776832	17	0	0	12	11
chr8	120797547	120804227	LOC107986874___120797547120804227	0	0	0	0	0
chr8	120812219	120813359	RP11-713M15.2___120812219120813359	9	15	17	15	13
chr8	120913064	120937201	CHESS4054___120913064120937201	0	0	0	0	0
chr8	121072539	121074384	CHESS4055___121072539121074384	0	0	0	0	0
chr8	121158673	121162339	LOC105375731___121158673121162339	0	0	0	0	0
chr8	121248920	121324121	LOC107986971___121248920121324121	2	1	2	0	4
chr8	121613031	121641390	HAS2___121613031121641390	73	219	77	86	78
chr8	121639293	121645398	HAS2-AS1___121639293121645398	42	76	38	35	85
chr8	121668928	121684742	LOC105375732___121668928121684742	2	0	2	2	0
chr8	121780636	121813809	CHESS4056___121780636121813809	0	2	4	0	2
chr8	122338734	122402417	LOC105375733___122338734122402417	0	1	0	1	2
chr8	122409059	122568785	LOC105375734___122409059122568785	14	7	10	4	14
chr8	122485195	122487419	LOC107986972___122485195122487419	2	0	0	0	1
chr8	122664718	122694106	LINC01151___122664718122694106	9	0	4	2	4
chr8	122699833	122718341	LOC107986904___122699833122718341	3	2	0	4	1
chr8	122727014	122734020	CHESS4057___122727014122734020	0	0	0	0	0
chr8	122777604	122781589	RP11-44N11.2___122777604122781589	73	76	105	107	134
chr8	122779781	122974522	ZHX2___122779781122974522	2587	4419	3255	4282	11504
chr8	123013164	123042423	DERL1___123013164123042423	6776	8146	7675	5997	5319
chr8	123041961	123165175	TBC1D31___123041961123165175	1433	1427	1786	1418	949
chr8	123178960	123214744	FAM83A___123178960123214744	18	9	9	8	9
chr8	123201172	123202743	FAM83A-AS1___123201172123202743	0	0	1	2	0
chr8	123219956	123241398	C8orf76___123219956123241398	1464	1555	1662	1858	1417
chr8	123226189	123274487	ZHX1-C8orf76___123226189123274487	6505	6048	7625	6152	4522
chr8	123248450	123275541	ZHX1___123248450123275541	5306	4722	6197	4632	3253
chr8	123251180	123253373	CHESS4058___123251180123253373	353	353	413	474	359
chr8	123313088	123319527	CHESS4059___123313088123319527	162	194	172	173	176
chr8	123319821	123396992	ATAD2___123319821123396992	1280	845	1253	912	426
chr8	123402864	123416396	LOC105375737___123402864123416396	24	20	24	20	22
chr8	123416725	123467527	WDYHV1___123416725123467527	1275	911	1336	1366	1478
chr8	123482368	123541253	FBXO32___123482368123541253	5572	3775	4293	4293	7826
chr8	123515922	123523445	CHESS4060___123515922123523445	76	33	77	56	108
chr8	123644442	123653829	KLHL38___123644442123653829	143	170	169	138	32
chr8	123657938	123667815	LOC105375738___123657938123667815	2	5	0	6	0
chr8	123680631	123737426	ANXA13___123680631123737426	13	31	8	16	105
chr8	123719628	123766246	LOC105375739___123719628123766246	0	5	3	2	24
chr8	123768439	123815684	FAM91A1___123768439123815684	3876	3862	4781	3459	3153
chr8	123851987	124120061	FER1L6___123851987124120061	510	663	483	348	129
chr8	123856497	123865995	CHESS4061___123856497123865995	2	4	0	1	0
chr8	123924759	123925933	RP11-245A18.1___123924759123925933	0	1	0	0	0
chr8	123984138	124040791	FER1L6-AS1___123984138124040791	78	89	76	46	25
chr8	124044570	124171987	FER1L6-AS2___124044570124171987	441	671	425	312	124
chr8	124190208	124247398	LOC101927588___124190208124247398	56	162	120	59	32
chr8	124248417	124279502	LOC107986973___124248417124279502	30	54	70	24	11
chr8	124302770	124372699	TMEM65___124302770124372699	5733	6298	7079	5636	3369
chr8	124450371	124462150	TRMT12___124450371124462150	2344	1961	2444	2373	1461
chr8	124452956	124474564	RNF139-AS1___124452956124474564	1293	1011	1495	1314	743
chr8	124474564	124495321	RNF139___124474564124495321	3800	3810	4221	3965	5819
chr8	124479907	124539094	TATDN1___124479907124539094	4837	4745	5274	4985	7171
chr8	124539102	124549986	NDUFB9___124539102124549986	11682	10735	12815	14673	10586
chr8	124550027	124728507	MTSS1___124550027124728507	6676	6238	8195	7389	13422
chr8	124567359	124580648	LOC105375740___124567359124580648	454	461	533	330	486
chr8	124606582	124622084	CHESS4062___124606582124622084	33	55	68	42	89
chr8	124728561	124742770	LOC105375741___124728561124742770	14	20	22	10	18
chr8	124783508	124789150	CHESS4063___124783508124789150	0	0	0	1	4
chr8	124824385	124857515	LOC105375743___124824385124857515	170	77	176	220	93
chr8	124848737	124850217	LINC00964___124848737124850217	5	0	10	10	3
chr8	124900216	124913447	CHESS4064___124900216124913447	3	6	6	4	4
chr8	124935130	124941930	LOC105375742___124935130124941930	6	1	7	7	1
chr8	124973297	124979389	ZNF572___124973297124979389	145	144	236	166	274
chr8	124996988	124998198	LOC105375744___124996988124998198	6	0	6	2	0
chr8	124998478	125022779	SQLE___124998478125022779	5133	6955	5832	3914	5951
chr8	125024260	125091819	KIAA0196___125024260125091819	3959	4173	4778	4536	8702
chr8	125091679	125369276	NSMCE2___125091679125369276	1437	1336	1615	1824	1922
chr8	125348196	125351416	RP11-550A5.2___125348196125351416	1	1	0	6	10
chr8	125417921	125441136	TRIB1___125417921125441136	2375	5846	2645	4536	974
chr8	125522431	125680134	LOC105375746___125522431125680134	36	45	22	14	11
chr8	125749050	125750346	LOC105375747___125749050125750346	0	0	0	0	0
